timeindex,ashp_SN,gshp_SN,chp_SN,tes_SN,dhw_SN,space_SN,excess_heat_SN
2050-01-01 22:00:00+00:00,2187.6618,3035.3756,0.0,-460.23399,346.33366180212977,4416.469753394101,0.0
2050-01-01 23:00:00+00:00,649.98644,3811.0611,0.0,-460.23399,203.6394459739594,3797.174064249434,0.0
2050-01-02 00:00:00+00:00,362.015,3811.0611,0.0,-460.23399,155.57439333320826,3557.267668606818,0.0
2050-01-02 01:00:00+00:00,456.2951,3811.0611,0.0,-460.23399,181.02059767242943,3626.1015711540663,0.0
2050-01-02 02:00:00+00:00,490.3979,3811.0611,0.0,-460.23399,182.94040732765188,3658.284562101614,0.0
2050-01-02 03:00:00+00:00,757.94956,3811.0611,0.0,-460.23399,237.91677472720383,3870.859849379881,0.0
2050-01-02 04:00:00+00:00,1423.4254,3811.0611,0.0,-460.23399,372.3732618529652,4401.87920001441,0.0
2050-01-02 05:00:00+00:00,2187.6618,3811.0611,0.0,445.24041,673.2248876413704,5770.7383898181115,0.0
2050-01-02 06:00:00+00:00,2187.6618,3811.0611,756.70009,460.23399,815.1162739773569,6400.540673621359,0.0
2050-01-02 07:00:00+00:00,2187.6618,3811.0611,355.32025,460.23399,790.6474272807943,6023.629679856051,0.0
2050-01-02 08:00:00+00:00,2187.6618,3811.0611,260.41184,460.23399,608.824000116181,6110.544698792485,0.0
2050-01-02 09:00:00+00:00,2187.6618,3811.0611,33.176186,460.23399,581.3183636013575,5910.814683389161,0.0
2050-01-02 10:00:00+00:00,2077.2805,3811.0611,0.0,352.85493,544.9117914123209,5696.284680825575,0.0
2050-01-02 11:00:00+00:00,2187.6618,3811.0611,0.0,85.188836,533.6721785217458,5550.239524508289,0.0
2050-01-02 12:00:00+00:00,2107.0838,3811.0611,0.0,0.0,522.7467163020253,5395.398149407074,0.0
2050-01-02 13:00:00+00:00,2035.4924,3811.0611,0.0,0.0,441.38169255068846,5405.171725833662,0.0
2050-01-02 14:00:00+00:00,1575.1624,3811.0611,80.727947,460.23399,428.3618925252708,5498.823531378423,0.0
2050-01-02 15:00:00+00:00,1562.3635,3811.0611,205.46922,460.23399,390.00060505091676,5649.127174567293,0.0
2050-01-02 16:00:00+00:00,1685.4329,3811.0611,315.63921,460.23399,423.5100099420722,5848.857189970618,0.0
2050-01-02 17:00:00+00:00,1442.8299,3811.0611,769.52598,460.23399,479.324112463903,6004.326866413541,0.0
2050-01-02 18:00:00+00:00,1140.201,3811.0611,1088.1417,460.23399,484.3156175674814,6015.322139893451,0.0
2050-01-02 19:00:00+00:00,950.11241,3811.0611,1198.7851,460.23399,512.4844610541089,5907.708082310709,0.0
2050-01-02 20:00:00+00:00,744.05871,3811.0611,1222.1427,460.23399,534.1957629731701,5703.30071247466,0.0
2050-01-02 21:00:00+00:00,235.89654,3811.0611,1195.6553,460.23399,494.1939108843533,5208.653028399073,0.0
2050-01-02 22:00:00+00:00,0.0,3811.0611,846.04811,0.0,354.7459186550136,4302.363248613698,0.0
2050-01-02 23:00:00+00:00,0.0,3811.0611,157.65815,-61.801842,218.40452750412476,3688.5128377638434,0.0
2050-01-03 00:00:00+00:00,0.0,3811.0611,493.39979,-460.23399,150.1291150383955,3694.0977385790356,0.0
2050-01-03 01:00:00+00:00,0.0,3811.0611,310.81329,-173.41928,172.81777460011534,3775.6372904808477,0.0
2050-01-03 02:00:00+00:00,0.0,3811.0611,537.74006,-305.43765,167.02344000435303,3876.3400333047884,0.0
2050-01-03 03:00:00+00:00,0.0,3811.0611,969.26824,-460.23399,188.83945881369905,4131.255849888235,0.0
2050-01-03 04:00:00+00:00,0.0,3811.0611,1553.3791,-460.23399,319.8751941901549,4584.330928520733,0.0
2050-01-03 05:00:00+00:00,76.181458,3811.0611,2124.3764,460.23399,672.9805482307057,5798.872327674643,0.0
2050-01-03 06:00:00+00:00,718.65087,3811.0611,2672.887,460.23399,877.5973518473238,6785.235622897843,0.0
2050-01-03 07:00:00+00:00,399.86524,3811.0611,2725.1333,460.23399,827.6823008115401,6568.611282528561,0.0
2050-01-03 08:00:00+00:00,348.54773,3811.0611,2691.8745,460.23399,638.3541631765117,6673.363078443517,0.0
2050-01-03 09:00:00+00:00,447.69402,3811.0611,2367.6218,460.23399,614.2343727808988,6472.376460356774,0.0
2050-01-03 10:00:00+00:00,345.7954,3811.0611,2171.3216,460.23399,571.5098815446755,6216.902153691808,0.0
2050-01-03 11:00:00+00:00,106.41035,3811.0611,2123.7474,460.23399,565.0174343470142,5936.4354158788565,0.0
2050-01-03 12:00:00+00:00,0.0,3811.0611,2240.3912,303.11766,547.7391474500121,5806.830811336294,0.0
2050-01-03 13:00:00+00:00,0.0,3811.0611,2382.2479,87.819533,455.27413332848,5825.8543797380435,0.0
2050-01-03 14:00:00+00:00,0.0,3811.0611,2481.9475,23.758599,442.21942767296736,5874.547733720503,0.0
2050-01-03 15:00:00+00:00,0.0,3811.0611,2439.2573,122.228,403.40436700737894,5969.141991277828,0.0
2050-01-03 16:00:00+00:00,0.0,3811.0611,2451.1915,353.06248,433.4930201492289,6181.82199544638,0.0
2050-01-03 17:00:00+00:00,0.0,3811.0611,2528.1838,454.64736,490.0052352729588,6303.886983888433,0.0
2050-01-03 18:00:00+00:00,92.275032,3811.0611,2452.2778,460.23399,488.6439156992557,6327.203944791861,0.0
2050-01-03 19:00:00+00:00,137.67848,3811.0611,2310.2555,460.23399,521.3504910982272,6197.878585290059,0.0
2050-01-03 20:00:00+00:00,99.744404,3811.0611,2060.6719,460.23399,550.3570697071336,5881.354331589019,0.0
2050-01-03 21:00:00+00:00,0.0,3811.0611,1881.42,167.40634,491.22693232628217,5368.6604367543405,0.0
2050-01-03 22:00:00+00:00,0.0,3811.0611,1451.315,-460.23399,360.64497014106075,4441.497090172183,0.0
2050-01-03 23:00:00+00:00,0.0,3811.0611,670.02228,-460.23399,215.4375489460537,3805.411792951843,0.0
2050-01-04 00:00:00+00:00,0.0,3811.0611,745.73259,-460.23399,147.4064758909891,3949.153177682862,0.0
2050-01-04 01:00:00+00:00,0.0,3811.0611,845.45797,-460.23399,169.43192848090484,4026.853110274228,0.0
2050-01-04 02:00:00+00:00,0.0,3811.0611,685.47646,-205.58842,163.84702766571226,4127.102079906936,0.0
2050-01-04 03:00:00+00:00,204.02655,3811.0611,442.94683,110.2399,185.66304647505828,4382.611292201996,0.0
2050-01-04 04:00:00+00:00,949.28362,3811.0611,363.6971,0.0,318.7582140271164,4805.283567021789,0.0
2050-01-04 05:00:00+00:00,2187.6618,3811.0611,735.8893,7.7244383,670.502248493964,6071.834355017181,0.0
2050-01-04 06:00:00+00:00,2187.6618,3811.0611,1613.9475,460.23399,879.4124446122613,7193.491872488421,0.0
2050-01-04 07:00:00+00:00,2187.6618,3811.0611,1303.8807,460.23399,828.3455077833443,6934.492097183865,0.0
2050-01-04 08:00:00+00:00,2187.6618,3811.0611,1252.9534,460.23399,647.4645326312946,7064.445758027377,0.0
2050-01-04 09:00:00+00:00,2187.6618,3811.0611,943.02634,460.23399,623.100402825017,6778.882798220561,0.0
2050-01-04 10:00:00+00:00,2187.6618,3811.0611,632.75019,460.23399,580.3759115887938,6511.331143542742,0.0
2050-01-04 11:00:00+00:00,2187.6618,3811.0611,358.81081,460.23399,572.7315785979989,6245.036091548341,0.0
2050-01-04 12:00:00+00:00,2187.6618,3811.0611,186.55152,460.23399,554.7900847291927,6090.718300898551,0.0
2050-01-04 13:00:00+00:00,2187.6618,3811.0611,88.676138,460.23399,460.2656384320584,6087.367360409436,0.0
2050-01-04 14:00:00+00:00,2187.6618,3811.0611,151.64589,460.23399,442.67320086420176,6167.929554668589,0.0
2050-01-04 15:00:00+00:00,2187.6618,3811.0611,253.326,460.23399,402.2873868443404,6309.995469155049,0.0
2050-01-04 16:00:00+00:00,2187.6618,3811.0611,498.15408,460.23399,429.40906142811934,6527.7018840572755,0.0
2050-01-04 17:00:00+00:00,2187.6618,3811.0611,639.17283,460.23399,487.4920299061222,6610.637661162885,0.0
2050-01-04 18:00:00+00:00,2187.6618,3811.0611,604.23229,460.23399,487.07316234498273,6576.115992998976,0.0
2050-01-04 19:00:00+00:00,2187.6618,3811.0611,523.21633,460.23399,518.5929463207259,6463.580241572846,0.0
2050-01-04 20:00:00+00:00,2187.6618,3811.0611,276.11937,460.23399,543.9693393997571,6191.106893051638,0.0
2050-01-04 21:00:00+00:00,2187.6618,3811.0611,0.0,110.07655,485.78165403146943,5623.017763256267,0.0
2050-01-04 22:00:00+00:00,1694.7818,3811.0611,0.0,-460.23399,355.65346503748236,4689.955365188062,0.0
2050-01-04 23:00:00+00:00,2187.6618,2529.6977,0.0,-460.23399,211.56302400551385,4045.562528005124,0.0
2050-01-05 00:00:00+00:00,1161.8426,3811.0611,0.0,-460.23399,146.95270269975472,4365.716967236039,0.0
2050-01-05 01:00:00+00:00,1233.1548,3811.0611,0.0,-460.23399,168.73381587900576,4415.248056340778,0.0
2050-01-05 02:00:00+00:00,2187.6618,2953.0332,0.0,-460.23399,163.18382069390816,4517.2772131083275,0.0
2050-01-05 03:00:00+00:00,2187.6618,3234.1981,0.0,-460.23399,184.99983950325415,4776.626044713832,0.0
2050-01-05 04:00:00+00:00,2187.6618,3751.8835,0.0,-460.23399,317.8506676446476,5161.460616510696,0.0
2050-01-05 05:00:00+00:00,2187.6618,3811.0611,668.24922,460.23399,668.8965895095961,6458.3094914285075,0.0
2050-01-05 06:00:00+00:00,2187.6618,3811.0611,2217.4309,460.23399,877.8416912579885,7798.546064554346,0.0
2050-01-05 07:00:00+00:00,2187.6618,3811.0611,1814.969,460.23399,826.7747544290713,7447.151086388449,0.0
2050-01-05 08:00:00+00:00,2187.6618,3811.0611,1766.9039,460.23399,646.1032130575913,7579.757575119177,0.0
2050-01-05 09:00:00+00:00,2187.6618,3811.0611,1416.3118,460.23399,621.9834226619785,7253.285216841076,0.0
2050-01-05 10:00:00+00:00,2187.6618,3811.0611,1099.8922,460.23399,579.2240257956603,6979.625076896641,0.0
2050-01-05 11:00:00+00:00,2187.6618,3811.0611,814.36419,460.23399,571.6145984349604,6701.706450080619,0.0
2050-01-05 12:00:00+00:00,2187.6618,3811.0611,627.09548,460.23399,553.6381989360593,6532.4141441200945,0.0
2050-01-05 13:00:00+00:00,2187.6618,3811.0611,508.69559,460.23399,459.3580920495896,6508.294353724481,0.0
2050-01-05 14:00:00+00:00,2187.6618,3811.0611,562.1012,460.23399,441.9750882623027,6579.082971557047,0.0
2050-01-05 15:00:00+00:00,2187.6618,3811.0611,692.40392,460.23399,401.3798404618716,6749.98093650194,0.0
2050-01-05 16:00:00+00:00,2187.6618,3811.0611,948.9603,460.23399,428.95528823688494,6978.961869924836,0.0
2050-01-05 17:00:00+00:00,2187.6618,3811.0611,1103.5922,460.23399,486.82882293431805,7075.720276548047,0.0
2050-01-05 18:00:00+00:00,2187.6618,3811.0611,1035.0027,460.23399,486.37504974308365,7007.584486602697,0.0
2050-01-05 19:00:00+00:00,2187.6618,3811.0611,961.42161,460.23399,517.6853999382571,6902.693068167362,0.0
2050-01-05 20:00:00+00:00,2187.6618,3811.0611,699.24542,460.23399,543.306132427953,6614.89614803447,0.0
2050-01-05 21:00:00+00:00,2187.6618,3811.0611,61.90352,460.23399,485.0835414295704,6035.776839129094,0.0
2050-01-05 22:00:00+00:00,2187.6618,3767.3118,0.0,-460.23399,354.99025806567823,5139.749314591635,0.0
2050-01-05 23:00:00+00:00,1314.7293,3811.0611,0.0,-460.23399,210.89981703370975,4454.65651271798,0.0
2050-01-06 00:00:00+00:00,2187.6618,2127.4104,0.0,-460.23399,147.4064758909891,3707.431689275308,0.0
2050-01-06 01:00:00+00:00,611.8695,3811.0611,0.0,-460.23399,169.43192848090484,3793.2646336787993,0.0
2050-01-06 02:00:00+00:00,703.77602,3811.0611,0.0,-460.23399,163.84702766571226,3890.7560585340048,0.0
2050-01-06 03:00:00+00:00,976.14465,3811.0611,0.0,-460.23399,185.66304647505828,4141.308671355581,0.0
2050-01-06 04:00:00+00:00,2187.6618,3159.3604,0.0,-460.23399,318.7582140271164,4568.0299992663895,0.0
2050-01-06 05:00:00+00:00,2187.6618,3811.0611,9.894131,460.23399,670.502248493964,5798.34874322322,0.0
2050-01-06 06:00:00+00:00,2187.6618,3811.0611,1236.8968,460.23399,879.4124446122613,6816.441256202732,0.0
2050-01-06 07:00:00+00:00,2187.6618,3811.0611,967.98387,460.23399,828.3455077833443,6598.595218780126,0.0
2050-01-06 08:00:00+00:00,2187.6618,3811.0611,910.18014,460.23399,647.4645326312946,6721.672470494933,0.0
2050-01-06 09:00:00+00:00,2187.6618,3811.0611,620.63794,460.23399,623.100402825017,6456.49439866357,0.0
2050-01-06 10:00:00+00:00,2187.6618,3811.0611,318.73915,460.23399,580.3759115887938,6197.32009520854,0.0
2050-01-06 11:00:00+00:00,2187.6618,3811.0611,378.9475,135.05701,572.7315785979989,5939.995790148541,0.0
2050-01-06 12:00:00+00:00,1895.8111,3811.0611,643.54407,0.0,554.7900847291927,5795.626104075814,0.0
2050-01-06 13:00:00+00:00,1425.716,3811.0611,1026.6543,0.0,460.2656384320584,5803.165720176324,0.0
2050-01-06 14:00:00+00:00,1032.5216,3811.0611,1484.3543,0.0,442.67320086420176,5885.263762159654,0.0
2050-01-06 15:00:00+00:00,854.19298,3811.0611,1753.8913,0.0,402.2873868443404,6016.857987617629,0.0
2050-01-06 16:00:00+00:00,714.30514,3811.0611,2128.9384,0.0,429.40906142811934,6224.895542983553,0.0
2050-01-06 17:00:00+00:00,532.01296,3811.0611,2447.7116,0.0,487.4920299061222,6303.293588176819,0.0
2050-01-06 18:00:00+00:00,304.01768,3811.0611,2654.4843,0.0,487.07316234498273,6282.489832640226,0.0
2050-01-06 19:00:00+00:00,0.0,3811.0611,2725.1333,152.07344,518.5929463207259,6169.674836173336,0.0
2050-01-06 20:00:00+00:00,0.0,3811.0611,2641.4192,0.0,543.9693393997571,5908.510911802893,0.0
2050-01-06 21:00:00+00:00,0.0,3811.0611,2031.4084,0.0,485.78165403146943,5356.687805631772,0.0
2050-01-06 22:00:00+00:00,0.0,3811.0611,1289.8016,-320.36209,355.65346503748236,4424.84710461689,0.0
2050-01-06 23:00:00+00:00,0.0,3811.0611,526.52387,-319.45823,211.56302400551385,3806.5636787449766,0.0
2050-01-07 00:00:00+00:00,0.0,3421.6626,0.0,-460.23399,152.60741477513722,2808.8211481108224,0.0
2050-01-07 01:00:00+00:00,0.0,3545.5775,0.0,-460.23399,169.64136226147457,2915.70218746157,0.0
2050-01-07 02:00:00+00:00,0.0,3627.2567,0.0,-460.23399,163.18382069390816,3003.8389034513284,0.0
2050-01-07 03:00:00+00:00,0.0,3811.0611,0.0,-419.83947,182.94040732765188,3208.2811789174716,0.0
2050-01-07 04:00:00+00:00,0.0,3811.0611,136.34684,0.0,309.8921839829982,3637.515712195116,0.0
2050-01-07 05:00:00+00:00,134.68877,3811.0611,990.46149,460.23399,658.2154667005403,4738.229851609383,0.0
2050-01-07 06:00:00+00:00,271.58455,3811.0611,1962.5525,460.23399,861.7152901541199,5643.716801902575,0.0
2050-01-07 07:00:00+00:00,0.0,3811.0611,2496.1071,0.0,822.6558900778667,5484.512223039492,0.0
2050-01-07 08:00:00+00:00,0.0,3811.0611,2311.2119,0.0,649.2796253962322,5472.993365108157,0.0
2050-01-07 09:00:00+00:00,0.0,3811.0611,2059.4376,0.0,624.4617223987202,5246.0369582307685,0.0
2050-01-07 10:00:00+00:00,0.0,3811.0611,1801.4501,0.0,575.3495008551205,5037.161667742565,0.0
2050-01-07 11:00:00+00:00,0.0,3811.0611,1567.9314,0.0,566.8325271119518,4812.159976150495,0.0
2050-01-07 12:00:00+00:00,0.0,3811.0611,1409.774,0.0,550.0080134061841,4670.827079896028,0.0
2050-01-07 13:00:00+00:00,0.0,3811.0611,1446.4795,-89.692192,462.53450438823035,4705.313842429842,0.0
2050-01-07 14:00:00+00:00,0.0,3811.0611,1409.5995,0.0,439.00810970423163,4781.652455447505,0.0
2050-01-07 15:00:00+00:00,0.0,3811.0611,1037.0135,460.23399,398.86663509503495,4909.441967225131,0.0
2050-01-07 16:00:00+00:00,626.14424,3811.0611,629.37855,460.23399,425.56944211767444,5101.248404596901,0.0
2050-01-07 17:00:00+00:00,1462.8856,3811.0611,390.78336,0.0,488.399576288591,5176.330414931146,0.0
2050-01-07 18:00:00+00:00,1652.095,3811.0611,20.357652,208.40774,489.3420283011547,5202.579448762552,0.0
2050-01-07 19:00:00+00:00,1828.5718,3811.0611,0.0,0.0,525.4344498193368,5114.198393362129,0.0
2050-01-07 20:00:00+00:00,1532.9177,3811.0611,114.35423,0.0,546.9363179578282,4911.396682510447,0.0
2050-01-07 21:00:00+00:00,887.93577,3811.0611,244.40832,0.0,492.134478708751,4451.27066659877,0.0
2050-01-07 22:00:00+00:00,2.3633606,3811.0611,96.285394,0.0,355.44403125691264,3554.265784418652,0.0
2050-01-07 23:00:00+00:00,0.0,3636.1577,0.0,-460.23399,211.10925081427945,2964.81440900517,0.0
2050-01-08 00:00:00+00:00,0.0,2644.2793,0.0,-460.23399,165.80174295102967,2018.243532090218,0.0
2050-01-08 01:00:00+00:00,0.0,2720.1641,0.0,-460.23399,173.27154779134975,2086.658567076327,0.0
2050-01-08 02:00:00+00:00,0.0,2793.9197,0.0,-460.23399,147.96496597250837,2185.7207452858056,0.0
2050-01-08 03:00:00+00:00,0.0,3016.8271,0.0,-460.23399,182.27720035584778,2374.3158646888396,0.0
2050-01-08 04:00:00+00:00,0.0,3558.2134,0.0,-460.23399,304.20256627752076,2793.7768215398974,0.0
2050-01-08 05:00:00+00:00,981.3805,3811.0611,0.0,-460.23399,611.6513561538721,3720.556206191011,0.0
2050-01-08 06:00:00+00:00,1806.4798,3811.0611,0.0,-460.23399,851.9417137275328,4305.365132801864,0.0
2050-01-08 07:00:00+00:00,1576.4866,3811.0611,0.0,-460.23399,811.7653334882413,4115.548316345506,0.0
2050-01-08 08:00:00+00:00,1386.2509,3811.0611,0.0,-460.23399,633.8164312641677,4103.261534552083,0.0
2050-01-08 09:00:00+00:00,1125.4011,3811.0611,0.0,-460.23399,602.8900430000389,3873.338149116623,0.0
2050-01-08 10:00:00+00:00,853.94004,3811.0611,0.0,-460.23399,579.2240257956603,3625.543081072547,0.0
2050-01-08 11:00:00+00:00,737.04108,3811.0611,0.0,-460.23399,546.8316010675434,3541.0365506126645,0.0
2050-01-08 12:00:00+00:00,601.328,3811.0611,0.0,-460.23399,533.1834997004164,3418.9715621706114,0.0
2050-01-08 13:00:00+00:00,2187.6618,2111.7028,0.0,-460.23399,443.8948979175251,3395.235733706043,0.0
2050-01-08 14:00:00+00:00,467.22056,3811.0611,0.0,-460.23399,465.85053924725094,3352.197091798965,0.0
2050-01-08 15:00:00+00:00,2187.6618,2200.1537,0.0,-460.23399,418.86756113944335,3508.7139371447374,0.0
2050-01-08 16:00:00+00:00,2187.6618,2412.9035,0.0,-460.23399,443.72036976705033,3696.610943945873,0.0
2050-01-08 17:00:00+00:00,2187.6618,2630.1212,0.0,-460.23399,480.44109262694155,3877.107957166878,0.0
2050-01-08 18:00:00+00:00,1088.0521,3811.0611,0.0,-460.23399,481.13920522884064,3957.7399626862207,0.0
2050-01-08 19:00:00+00:00,2187.6618,2686.2495,0.0,-460.23399,504.0722042012251,3909.6050987852796,0.0
2050-01-08 20:00:00+00:00,944.45034,3811.0611,0.0,-460.23399,524.4570921766781,3770.820313527744,0.0
2050-01-08 21:00:00+00:00,545.86295,3811.0611,0.0,-460.23399,481.66278968026495,3415.027225969882,0.0
2050-01-08 22:00:00+00:00,2187.6618,1330.6893,0.0,-460.23399,346.33366180212977,2711.783496446851,0.0
2050-01-08 23:00:00+00:00,2187.6618,688.49556,0.0,-460.23399,203.6394459739594,2212.283929788065,0.0
2050-01-09 00:00:00+00:00,2187.6618,407.64486,0.0,-460.23399,155.57439333320826,1979.4982826848195,0.0
2050-01-09 01:00:00+00:00,2187.6618,582.80132,0.0,-460.23399,181.02059767242943,2129.2085301620755,0.0
2050-01-09 02:00:00+00:00,0.0,2708.5754,0.0,-460.23399,182.94040732765188,2065.4010383485,0.0
2050-01-09 03:00:00+00:00,0.0,2965.8648,0.0,-460.23399,237.91677472720383,2267.7140703788514,0.0
2050-01-09 04:00:00+00:00,0.0,3619.2284,0.0,-460.23399,372.3732618529652,2786.621167370432,0.0
2050-01-09 05:00:00+00:00,2187.6618,2727.1589,0.0,-460.23399,673.2248876413704,3781.36181381642,0.0
2050-01-09 06:00:00+00:00,1603.4337,3811.0611,0.0,-460.23399,815.1162739773569,4139.144522289695,0.0
2050-01-09 07:00:00+00:00,2187.6618,2943.6087,0.0,-460.23399,790.6474272807943,3880.3890863958036,0.0
2050-01-09 08:00:00+00:00,1090.9144,3811.0611,0.0,-460.23399,608.824000116181,3832.9174294666664,0.0
2050-01-09 09:00:00+00:00,861.16551,3811.0611,0.0,-460.23399,581.3183636013575,3630.674208696505,0.0
2050-01-09 10:00:00+00:00,2187.6618,2232.4414,0.0,-460.23399,544.9117914123209,3414.9574147096923,0.0
2050-01-09 11:00:00+00:00,482.963,3811.0611,0.0,-460.23399,533.6721785217458,3300.1178916972945,0.0
2050-01-09 12:00:00+00:00,375.87253,3811.0611,0.0,-460.23399,522.7467163020253,3203.9528807856973,0.0
2050-01-09 13:00:00+00:00,2187.6618,1941.852,0.0,-460.23399,441.38169255068846,3227.898143030835,0.0
2050-01-09 14:00:00+00:00,404.14609,3811.0611,0.0,-460.23399,428.3618925252708,3326.6112649393644,0.0
2050-01-09 15:00:00+00:00,2187.6618,2097.8453,0.0,-460.23399,390.00060505091676,3435.2724914249548,0.0
2050-01-09 16:00:00+00:00,687.47509,3811.0611,0.0,-460.23399,423.5100099420722,3614.7921470033016,0.0
2050-01-09 17:00:00+00:00,917.43338,3811.0611,0.0,-460.23399,479.324112463903,3788.936335547025,0.0
2050-01-09 18:00:00+00:00,2187.6618,2619.859,0.0,-460.23399,484.3156175674814,3862.9711769784217,0.0
2050-01-09 19:00:00+00:00,2187.6618,2633.1929,0.0,-460.23399,512.4844610541089,3848.1362841880664,0.0
2050-01-09 20:00:00+00:00,937.50412,3811.0611,0.0,-460.23399,534.1957629731701,3754.1354223423564,0.0
2050-01-09 21:00:00+00:00,510.46864,3811.0611,0.0,-460.23399,494.1939108843533,3367.1017958495104,0.0
2050-01-09 22:00:00+00:00,0.0,3503.7606,0.0,-460.23399,354.7459186550136,2688.780686214277,0.0
2050-01-09 23:00:00+00:00,0.0,2843.6253,0.0,-460.23399,218.40452750412476,2164.986801009403,0.0
2050-01-10 00:00:00+00:00,0.0,3273.3485,0.0,-460.23399,150.1291150383955,2662.985425574106,0.0
2050-01-10 01:00:00+00:00,0.0,3368.8852,0.0,-460.23399,172.81777460011534,2735.8334755822743,0.0
2050-01-10 02:00:00+00:00,0.0,3441.5239,0.0,-460.23399,167.02344000435303,2814.2664264056352,0.0
2050-01-10 03:00:00+00:00,0.0,3695.3227,0.0,-460.23399,188.83945881369905,3046.249244016697,0.0
2050-01-10 04:00:00+00:00,0.0,3753.7864,0.0,0.0,319.8751941901549,3433.9111718512518,0.0
2050-01-10 05:00:00+00:00,861.47313,3811.0611,0.0,460.23399,672.9805482307057,4459.787640341939,0.0
2050-01-10 06:00:00+00:00,1431.9928,3811.0611,387.29084,460.23399,877.5973518473238,5212.981326530848,0.0
2050-01-10 07:00:00+00:00,1161.2492,3811.0611,447.2044,460.23399,827.6823008115401,5052.066371793111,0.0
2050-01-10 08:00:00+00:00,1127.7886,3811.0611,338.49434,460.23399,638.3541631765117,5099.2238780513935,0.0
2050-01-10 09:00:00+00:00,1237.2381,3811.0611,11.408254,460.23399,614.2343727808988,4905.707064804971,0.0
2050-01-10 10:00:00+00:00,1007.0645,3811.0611,0.0,460.23399,571.5098815446755,4706.84969015402,0.0
2050-01-10 11:00:00+00:00,785.27414,3811.0611,0.0,460.23399,565.0174343470142,4491.5517637283465,0.0
2050-01-10 12:00:00+00:00,549.41204,3811.0611,86.919781,460.23399,547.7391474500121,4359.887727010181,0.0
2050-01-10 13:00:00+00:00,201.89478,3811.0611,421.48705,460.23399,455.27413332848,4439.402752366485,0.0
2050-01-10 14:00:00+00:00,86.232104,3811.0611,573.06762,460.23399,442.21942767296736,4488.375351389705,0.0
2050-01-10 15:00:00+00:00,286.82243,3811.0611,453.84232,460.23399,403.40436700737894,4608.555435806631,0.0
2050-01-10 16:00:00+00:00,642.07056,3811.0611,292.39025,460.23399,433.4930201492289,4772.262840951963,0.0
2050-01-10 17:00:00+00:00,898.18273,3811.0611,216.2166,460.23399,490.0052352729588,4895.689148967719,0.0
2050-01-10 18:00:00+00:00,1115.1121,3811.0611,32.133473,460.23399,488.6439156992557,4929.896666460773,0.0
2050-01-10 19:00:00+00:00,1091.2569,3811.0611,0.0,460.23399,521.3504910982272,4841.201460389497,0.0
2050-01-10 20:00:00+00:00,876.06369,3811.0611,0.0,460.23399,550.3570697071336,4597.001672245201,0.0
